Age,Gender,Stream,ssc_p,hsc_p,Hostel,HistoryOfBacklogs,Internships,CGPA,PlacedOrNot
20,Male,Electrical,64,64.8,0,1,0,9,1
21,Male,Civil,79,62,0,0,3,9,1
20,Male,Computer Science,70,70.4,0,0,1,8,1
20,Male,Mechanical,61,80,1,1,0,9,1
20,Male,Computer Science,68.4,90.9,0,0,1,8,1
20,Male,Electronics And Communication,55,62,1,1,1,9,1
21,Male,Information Technology,87,62,0,0,2,9,1
20,Male,Electrical,47,63,0,1,1,7,1
21,Male,Electrical,75,67,0,0,0,9,1
21,Male,Mechanical,66.2,79,1,0,0,8,1
20,Male,Civil,67,63,0,0,0,9,1
21,Female,Computer Science,66,89.83,1,0,0,7,0
20,Female,Electrical,67,63,0,0,1,7,1
20,Male,Information Technology,65,51,1,0,1,8,1
21,Female,Electronics And Communication,76,62,0,0,0,7,1
21,Male,Electrical,60.8,75,0,0,0,8,1
21,Male,Information Technology,60,90,0,0,0,8,1
20,Male,Electrical,97.7,57,0,1,0,9,1
21,Male,Electronics And Communication,54.6,69,0,0,1,7,1
20,Male,Electronics And Communication,79,62,0,0,2,7,1
21,Male,Computer Science,67,62,0,0,2,8,1
20,Male,Civil,76.5,78,0,0,0,9,1
20,Male,Computer Science,67,70,0,0,1,8,1
21,Male,Electrical,73.5,62.5,0,0,0,9,1
21,Male,Electronics And Communication,53,73,0,0,0,7,1
20,Male,Information Technology,81,82,0,0,0,8,1
21,Female,Computer Science,65,57,1,0,0,8,1
20,Male,Electronics And Communication,51,72,0,0,2,7,1
21,Male,Information Technology,78,61,1,0,1,8,1
21,Male,Computer Science,44,78,0,0,1,7,0
20,Male,Civil,76,63,1,0,1,7,0
21,Female,Electronics And Communication,58,64,0,0,2,8,1
21,Male,Information Technology,68,50,0,1,1,8,1
20,Male,Computer Science,77,90,0,0,2,7,1
20,Male,Information Technology,63.16,82,0,0,0,9,1
20,Male,Information Technology,39,63,0,0,2,8,1
20,Male,Electronics And Communication,87,70,0,0,1,7,0
20,Male,Information Technology,73,54,0,0,1,9,1
20,Male,Electronics And Communication,64,61,0,0,1,7,1
21,Female,Computer Science,71.98,79,1,0,1,9,1
20,Male,Electronics And Communication,60,68,0,0,0,9,1
20,Male,Computer Science,62,63,0,1,0,8,1
21,Male,Electrical,37,72.8,0,0,0,8,1
20,Male,Electrical,73.2,75,0,0,1,7,1
20,Male,Computer Science,61.12,80,0,1,0,9,1
21,Male,Mechanical,45.83,68.4,1,0,1,7,0
20,Male,Mechanical,70,40,1,1,0,7,0
21,Male,Information Technology,60,67,0,0,1,8,1
20,Male,Electrical,66.6,66.8,1,0,0,8,1
21,Male,Mechanical,71.4,59,0,0,1,8,1
20,Male,Information Technology,76,71,0,0,0,7,0
20,Male,Information Technology,62,73,0,0,0,9,1
20,Female,Computer Science,65.58,61,1,0,3,8,1
21,Male,Mechanical,70,60,1,0,0,9,1
21,Male,Mechanical,73.4,73.4,1,1,0,7,0
20,Female,Electrical,64.2,89.7,0,1,1,7,1
21,Male,Computer Science,70,65,0,0,0,8,1
21,Female,Information Technology,73,57,0,0,1,9,1
21,Female,Information Technology,47,68,0,0,0,7,0
20,Male,Civil,74,64,0,1,0,9,1
21,Male,Electronics And Communication,78.5,92,0,0,1,9,1
20,Male,Electronics And Communication,47,56,1,1,1,8,1
20,Male,Computer Science,73,59,0,0,1,7,0
20,Male,Electronics And Communication,61,63,0,1,1,8,1
21,Male,Information Technology,70.29,64,0,0,0,8,1
21,Male,Computer Science,67,70,0,0,0,7,0
20,Male,Mechanical,83.83,64.8,1,0,0,7,0
21,Male,Computer Science,64.8,64,0,1,2,7,0
20,Male,Information Technology,62,60,0,0,0,9,1
20,Female,Computer Science,70.4,64.89,1,0,0,8,1
20,Male,Electronics And Communication,80,50,0,0,0,7,1
20,Male,Civil,90.9,65.66,0,0,1,9,1
20,Male,Information Technology,62,63,0,1,1,7,0
21,Male,Computer Science,62,74,0,0,1,9,1
20,Male,Information Technology,63,86,0,0,0,7,0
20,Male,Information Technology,67,58,1,0,1,7,0
20,Female,Computer Science,79,58.66,1,0,2,8,1
20,Male,Electrical,63,65,1,1,1,7,1
20,Male,Electronics And Communication,89.83,60.5,0,0,0,8,1
20,Female,Information Technology,63,59,0,0,2,8,1
20,Male,Computer Science,51,63,0,0,0,8,1
20,Male,Mechanical,62,74.66,1,0,0,8,1
20,Male,Mechanical,67,69.4,1,0,0,8,1
20,Male,Computer Science,79.33,62.5,0,0,0,6,0
21,Male,Computer Science,65,63,0,0,1,6,0
20,Male,Computer Science,56,49,0,0,1,6,0
21,Male,Mechanical,85.8,74,1,0,0,6,0
20,Male,Computer Science,55,51,0,0,1,6,0
20,Male,Information Technology,46,87.6,0,1,0,8,1
21,Male,Electronics And Communication,82,67,1,1,1,6,0
20,Male,Electronics And Communication,73,72.5,0,0,0,7,0
21,Female,Information Technology,58,78.33,0,0,2,8,1
21,Male,Electrical,58,62,0,1,0,6,0
21,Female,Computer Science,69.6,62,0,0,2,8,1
20,Female,Information Technology,47,51,0,1,1,7,0
20,Male,Electronics And Communication,77,42.16,1,1,1,7,0
20,Female,Electronics And Communication,62,67.2,0,0,0,8,1
20,Male,Information Technology,65,80,0,0,1,7,0
21,Male,Civil,63,58,0,0,0,8,1
21,Male,Electrical,55,52,0,0,0,7,0
20,Male,Electrical,63,50.83,0,1,1,7,1
20,Male,Computer Science,60,62,0,0,1,7,0
20,Male,Electrical,62,60,0,0,0,8,1
21,Female,Computer Science,79,97,1,0,1,8,1
21,Male,Electrical,69.8,56,0,0,0,8,1
21,Male,Mechanical,77.4,64,0,0,1,7,0
21,Male,Electrical,76.5,71.5,0,0,0,8,1
20,Female,Electrical,52.58,60.33,0,0,0,8,1
20,Male,Information Technology,71,65,0,0,0,6,0
20,Male,Information Technology,63,77,0,0,0,6,0
20,Male,Electronics And Communication,76.76,62.83,0,0,2,8,1
20,Male,Mechanical,62,72,1,1,0,6,0
21,Male,Information Technology,64,64,0,0,0,8,1
21,Male,Electrical,67,65.5,0,0,1,8,1
20,Male,Computer Science,61,47,0,0,0,6,0
20,Female,Information Technology,87,77.6,0,0,1,7,0
21,Male,Electronics And Communication,62,70.2,0,0,0,8,1
21,Female,Electronics And Communication,69,61,0,0,1,8,1
20,Female,Computer Science,51,61.4,1,0,0,6,0
21,Male,Computer Science,79,63,0,0,0,7,0
20,Male,Computer Science,73,55,0,1,0,7,0
20,Male,Electronics And Communication,81,76,0,0,0,6,0
20,Female,Electrical,78,63,0,0,0,6,0
20,Male,Computer Science,74,53,0,0,0,7,0
20,Male,Civil,49,70,0,0,1,6,0
21,Female,Computer Science,87,65,1,0,1,8,1
21,Male,Electrical,77,60,0,0,1,6,0
20,Male,Computer Science,76,63,0,0,1,6,0
21,Male,Electrical,70.89,63,0,1,1,8,1
20,Male,Electronics And Communication,63,61.33,0,0,0,6,0
20,Male,Mechanical,63,73,0,1,1,6,0
21,Female,Computer Science,50,62,1,0,2,6,1
20,Male,Electronics And Communication,75.2,42,0,1,1,6,0
20,Female,Electronics And Communication,54.4,78,0,0,0,7,1
20,Male,Information Technology,40.89,60,0,1,1,8,1
20,Male,Mechanical,80,72,1,0,0,8,1
20,Female,Information Technology,74,82,0,0,0,8,1
20,Male,Civil,60.4,60,0,0,1,8,1
20,Male,Electrical,63,67,0,0,0,8,1
20,Male,Civil,68,66,0,0,1,8,1
23,Male,Electronics And Communication,74,58,0,0,0,8,1
22,Male,Mechanical,52.6,78,1,0,0,7,0
22,Male,Electronics And Communication,74,91,0,1,0,6,0
22,Female,Information Technology,84.2,78.33,1,0,1,6,0
21,Male,Computer Science,86.5,68,0,0,1,7,0
21,Male,Computer Science,61,52,0,0,1,8,1
23,Male,Computer Science,80,73.6,0,0,0,6,0
23,Male,Mechanical,54,49.8,1,0,1,6,0
23,Male,Computer Science,83,49.2,0,0,1,8,1
21,Male,Computer Science,80.92,64,0,0,1,7,0
23,Male,Mechanical,69.7,79,1,0,0,7,0
21,Male,Computer Science,73,70,0,0,2,6,1
23,Male,Electrical,82,61,0,1,0,7,0
23,Male,Computer Science,75,68.4,0,0,1,7,0
23,Male,Electrical,84.86,55,1,0,0,6,0
21,Male,Information Technology,64.6,87,1,1,1,8,1
23,Male,Civil,56.6,47,0,0,0,7,0
23,Male,Information Technology,59,75,0,1,1,6,0
21,Male,Computer Science,66.5,66.2,0,0,1,7,0
22,Male,Mechanical,64,67,1,0,0,6,0
21,Male,Computer Science,84,66,0,0,1,7,0
21,Male,Mechanical,69,67,1,1,0,7,0
21,Male,Civil,69,65,0,0,1,8,1
22,Male,Civil,81.7,76,0,1,1,7,0
21,Male,Civil,63,60.8,0,0,0,6,0
22,Female,Information Technology,84,60,0,1,0,7,0
21,Male,Mechanical,70,97.7,1,0,1,8,1
23,Male,Mechanical,83.84,54.6,1,0,0,6,0
23,Male,Electronics And Communication,62,79,1,1,1,6,0
22,Male,Electronics And Communication,59.6,67,0,0,2,8,1
22,Male,Electronics And Communication,66,76.5,0,1,3,8,1
23,Male,Electronics And Communication,84,67,0,0,1,7,1
22,Male,Information Technology,85,73.5,0,0,1,8,1
23,Female,Computer Science,52,53,1,0,1,6,0
21,Male,Information Technology,60.23,81,0,1,0,6,0
23,Male,Electronics And Communication,52,65,0,1,0,6,0
23,Male,Information Technology,58,51,0,0,1,6,0
23,Male,Information Technology,73,78,0,1,0,7,0
23,Male,Electronics And Communication,76,44,0,1,1,7,1
23,Male,Mechanical,70.5,76,1,0,0,6,0
21,Male,Information Technology,69,58,0,1,0,6,0
21,Male,Computer Science,54,68,0,0,1,7,0
22,Male,Information Technology,45,77,0,0,0,7,0
23,Male,Information Technology,63,63.16,0,0,0,8,1
22,Male,Mechanical,77,39,1,1,1,6,0
21,Male,Mechanical,73,87,1,0,0,7,0
22,Male,Mechanical,69,73,1,0,0,7,0
21,Male,Mechanical,59,64,1,0,0,8,1
21,Male,Computer Science,61.08,71.98,0,0,1,7,0
23,Male,Electronics And Communication,82,60,1,1,1,8,1
21,Male,Information Technology,61,62,0,1,0,7,0
22,Male,Mechanical,52,37,1,0,0,7,0
22,Male,Mechanical,69.5,73.2,1,1,1,8,1
21,Male,Electrical,51,61.12,0,0,0,7,0
23,Female,Mechanical,58,45.83,0,0,1,7,0
21,Female,Information Technology,73.96,70,0,0,0,7,0
21,Male,Electrical,65,60,1,0,0,7,0
23,Male,Civil,73,66.6,0,0,1,8,1
23,Male,Computer Science,68.2,71.4,0,0,1,8,1
22,Male,Information Technology,77,76,0,1,1,6,0
22,Male,Computer Science,76,62,0,0,1,7,0
21,Female,Information Technology,60.8,65.58,1,0,1,8,1
23,Male,Information Technology,58,70,1,0,3,8,1
22,Male,Computer Science,64,73.4,0,0,0,8,1
22,Male,Mechanical,66.5,64.2,1,0,0,6,0
22,Male,Information Technology,74,70,0,0,0,6,0
22,Male,Civil,67,73,1,0,0,8,1
22,Male,Information Technology,84,47,0,0,1,8,1
23,Male,Electronics And Communication,79,74,0,0,0,6,0
23,Male,Civil,72,78.5,0,0,2,8,1
21,Male,Electronics And Communication,80.4,47,0,0,0,8,1
23,Male,Information Technology,76.7,73,0,0,1,7,0
22,Male,Electronics And Communication,62,61,0,0,2,6,1
23,Female,Electronics And Communication,74.9,70.29,0,0,0,7,1
21,Male,Electrical,67,67,0,0,0,7,0
21,Male,Electronics And Communication,73,83.83,0,0,0,8,1
23,Male,Mechanical,77.44,64.8,1,1,0,8,1
23,Female,Computer Science,72,62,1,0,1,8,1
21,Male,Information Technology,47,70.4,0,0,1,7,0
22,Male,Information Technology,67,80,0,0,2,6,1
23,Male,Electronics And Communication,82,90.9,0,0,2,8,1
23,Male,Computer Science,77,62,0,0,0,6,1
23,Male,Computer Science,65,62,0,0,2,6,1
21,Male,Computer Science,66,63,0,0,1,7,0
21,Male,Computer Science,85,67,0,0,1,8,1
21,Male,Electronics And Communication,77.67,79,0,0,2,7,1
21,Male,Electronics And Communication,52,63,0,1,0,8,1
21,Female,Information Technology,89.4,89.83,0,0,0,6,0
23,Male,Information Technology,62,63,0,0,0,7,0
22,Male,Computer Science,70,51,0,0,1,8,1
21,Male,Information Technology,77,62,0,0,0,8,1
21,Male,Mechanical,44,75,1,0,0,7,0
23,Male,Information Technology,71,90,0,1,0,6,0
23,Male,Civil,65,57,1,1,0,8,1
22,Male,Mechanical,75.4,69,1,0,1,8,1
23,Male,Information Technology,49,62,0,0,1,6,0
23,Male,Information Technology,53,62,0,0,1,7,0
22,Male,Mechanical,51.57,78,1,0,0,8,1
21,Male,Civil,84.2,70,0,0,0,6,0
21,Male,Computer Science,66.5,62.5,0,0,1,6,0
22,Male,Computer Science,67,73,0,1,0,7,0
21,Male,Electronics And Communication,52,82,0,0,0,7,1
23,Female,Computer Science,87,57,1,1,0,7,0
23,Male,Electronics And Communication,55.6,72,0,0,0,8,1
22,Male,Electrical,74.2,61,0,1,2,8,1
23,Male,Information Technology,63,78,1,0,1,8,1
21,Male,Electronics And Communication,67.16,63,0,0,0,8,1
22,Male,Electronics And Communication,63.3,64,0,0,2,7,0
21,Male,Electronics And Communication,62,50,0,0,0,7,1
23,Male,Information Technology,67.9,90,0,0,1,8,1
21,Male,Information Technology,48,82,1,0,1,7,0
23,Male,Information Technology,59.96,63,1,0,1,6,0
21,Male,Mechanical,63.4,70,1,0,3,6,1
23,Male,Information Technology,80,54,0,0,1,8,1
22,Male,Electrical,73,61,0,0,0,6,0
23,Male,Mechanical,52,79,1,0,0,7,0
21,Male,Information Technology,73.24,68,0,0,0,8,1
21,Male,Electrical,63,63,0,0,0,8,1
21,Female,Computer Science,59,72.8,1,0,1,8,1
21,Male,Civil,73,75,0,0,0,8,1
22,Male,Electronics And Communication,68,80,0,0,0,8,1
23,Male,Information Technology,77.8,68.4,0,0,0,6,0
23,Male,Computer Science,65,40,0,0,0,8,1
22,Male,Electrical,62,67,0,1,1,6,0
21,Male,Mechanical,52,66.8,1,0,1,7,0
23,Male,Computer Science,65,59,0,0,0,7,0
21,Male,Information Technology,56.28,71,0,0,0,8,1
22,Female,Computer Science,88,73,1,0,1,8,1
22,Female,Computer Science,52,61,1,0,0,6,0
23,Female,Computer Science,78.5,60,1,0,0,6,0
21,Male,Computer Science,61.8,73.4,0,0,2,8,1
21,Male,Mechanical,54,89.7,1,0,0,6,0
21,Male,Computer Science,64,65,0,0,1,7,0
23,Male,Computer Science,67,57,0,0,1,8,1
23,Male,Electrical,65.2,68,0,0,1,8,1
21,Male,Electronics And Communication,60,64,0,0,0,8,1
23,Male,Information Technology,52,92,0,0,0,6,0
23,Male,Mechanical,66,56,0,0,0,6,0
21,Male,Computer Science,72,59,0,1,0,7,0
21,Male,Mechanical,83.96,63,1,0,0,8,1
22,Male,Electronics And Communication,67,64,0,0,0,7,0
21,Male,Electrical,69,70,0,0,0,7,0
23,Male,Mechanical,69,64.8,1,0,0,6,0
23,Male,Electronics And Communication,54.2,64,0,0,0,8,1
23,Male,Information Technology,70,60,0,1,1,7,0
21,Male,Computer Science,55.68,64.89,0,0,1,7,0
23,Male,Information Technology,74,50,1,1,1,7,0
22,Male,Computer Science,61,65.66,0,1,2,8,1
21,Male,Electrical,41,63,0,0,0,7,0
22,Male,Civil,83.33,74,0,0,0,8,1
23,Female,Computer Science,43,86,1,0,1,8,1
21,Male,Computer Science,62,58,0,0,3,8,1
23,Male,Mechanical,80.6,58.66,1,0,0,8,1
22,Male,Electronics And Communication,58,65,0,0,0,7,0
23,Female,Computer Science,67,60.5,0,1,1,8,1
22,Male,Information Technology,74,59,0,0,0,7,0
22,Male,Computer Science,62,63,0,0,0,8,1
22,Male,Electrical,62.83,74.66,0,1,1,6,0
23,Male,Computer Science,72,69.4,0,1,0,6,0
23,Male,Information Technology,64,62.5,0,0,0,7,0
23,Male,Mechanical,65.5,63,1,0,1,7,0
23,Male,Information Technology,47,49,0,0,0,7,0
23,Male,Mechanical,77.6,74,1,0,1,7,0
22,Male,Information Technology,70.2,51,0,0,1,7,0
22,Male,Computer Science,61,87.6,0,0,1,7,0
23,Male,Civil,61.4,67,0,0,0,8,1
